"","substanceBXH","geneSymbol","LocusLinkID","moduleColor","GS.weight","p.GS.weight","MM.magenta","p.MM.magenta","MM.purple","p.MM.purple","MM.midnightblue","p.MM.midnightblue","MM.green","p.MM.green","MM.black","p.MM.black","MM.turquoise","p.MM.turquoise","MM.cyan","p.MM.cyan","MM.blue","p.MM.blue","MM.grey60","p.MM.grey60","MM.lightcyan","p.MM.lightcyan","MM.royalblue","p.MM.royalblue","MM.grey","p.MM.grey","MM.darkgreen","p.MM.darkgreen","MM.pink","p.MM.pink","MM.salmon","p.MM.salmon","MM.greenyellow","p.MM.greenyellow","MM.lightgreen","p.MM.lightgreen","MM.darkred","p.MM.darkred","MM.brown","p.MM.brown"
"MMT00021275","MMT00021275","Sorbs1",20411,"magenta",0.302738060125594,0.000377372128215779,0.588857956671984,7.24422226962176e-14,0.436215020641658,1.37484782841141e-07,0.184442673446156,0.0328907305980597,0.280940440431286,0.00100853153543343,-0.0400056918039611,0.646273980170592,0.228076316861804,0.00803803456528366,-0.0935262356874187,0.282437640841385,0.276616799377581,0.00121453661736601,0.0686260130892784,0.430760745183345,-0.32631277448183,0.000119170210409322,0.131862515922135,0.128823331705847,-0.0457939146754136,0.599296594158072,-0.00537758736941129,0.950827766625951,-0.428118279831141,2.46885930271686e-07,-0.00386005599632712,0.964693235171786,-0.25568142699729,0.00286630905475745,-0.0944862738167011,0.277504555987623,-0.11841982013175,0.172956217863916,0.291082237889628,0.000644530631766811
"MMT00060443","MMT00060443","Pdgfa",18590,"magenta",0.302561398443242,0.000380510169205824,0.586620849834158,9.47833829125927e-14,0.386225552676797,4.04339595844075e-06,0.0777324502876457,0.371996509644749,0.387709548092001,3.68554434660109e-06,-0.0632881209342048,0.467545724631296,0.251343907156934,0.00339577789839594,-0.132137203521334,0.128021571057974,0.113918868127816,0.189985251573235,0.0647325606788786,0.457425268931612,-0.0796288536207629,0.360407836097866,0.132383883421514,0.127304833455526,-0.0321005475626999,0.712720886128929,-0.0722396247715516,0.40683046968602,-0.354527485832484,2.63574159513012e-05,-0.0502088088230064,0.564529071245527,-0.415804950330879,5.84323349633236e-07,0.0983572129481609,0.258204892575299,-0.0959684210849424,0.270003193317036,0.21055788301397,0.0146065235547858
"MMT00025842","MMT00025842","Socs3",12702,"magenta",-0.302402354051977,0.00038335587954965,-0.597261027881184,2.59044334644766e-14,-0.382879375590817,4.97480062412883e-06,-0.321706688332306,0.000150400281483507,-0.137584395314214,0.11290223596177,0.242915282021054,0.00468263809921892,0.0269560900947584,0.757190607065872,-0.130713181150593,0.132219906681926,-0.343307284090278,4.88699411552763e-05,0.0890575551403909,0.306169618923633,0.182716369412376,0.0345920408044899,0.180787777334231,0.0365800071303273,-0.134107096105406,0.122383759979756,-0.0625393559956739,0.472839832549498,0.182553866256428,0.0347559506282899,-0.0101522675191097,0.907317326820797,0.155272926774765,0.073220098324091,0.0831880863868271,0.339270524974732,0.00750949837471171,0.93137457492031,0.06621269696338,0.447182086501187
"MMT00076864","MMT00076864","Hoxb2",103889,"magenta",0.302254646295139,0.000386016345690015,0.791225155164313,5.58838459028683e-30,0.454664207213213,3.41697996633329e-08,0.284817504880958,0.000851539993633932,0.484967557087896,2.88102174824019e-09,-0.205092673502499,0.0174443982092642,0.0840877408965217,0.334054798264738,0.0298125947488,0.732389580831396,0.222887939177467,0.00963694569392325,0.176308385610865,0.0415710894990385,-0.0637684223041047,0.464166950055916,0.0750766928953426,0.388604374120639,-0.0873227817341455,0.31572475197648,-0.121830175330884,0.160824735956619,-0.344759829792873,4.51751644897394e-05,0.0606090686174375,0.486637035625377,-0.246415498969212,0.00410294450478636,0.0712625836582113,0.41322209551996,-0.1079980253342,0.214202770223818,0.229495319149557,0.00764380809027091
"MMT00076602","MMT00076602","Col5a1",12831,"magenta",0.301151074218651,0.000406439856827858,0.687560707415946,4.50431957838156e-20,0.498581098932034,8.74847808357346e-10,0.0410862225113116,0.637390292759966,0.574096329691545,4.11244715378021e-13,-0.0830574285469159,0.340032282591729,0.139778599783172,0.107220361013549,-0.162638576319881,0.0604413179148168,0.0760580442221122,0.382416151338657,0.0763975680708801,0.380289159403395,-0.176434142082411,0.0414235635822375,0.23688465247499,0.00585514817284063,-0.140044828795586,0.106546475124209,-0.199218806160699,0.021015738457937,-0.242821706439757,0.00469909467734434,-0.0679142226984673,0.435567787483918,-0.290599194462846,0.000658671182398362,-0.11404343088458,0.189498121451883,-0.124019390986706,0.153379267958173,0.243907285019755,0.00451132599810987
"MMT00079213","MMT00079213","Mlp",17357,"magenta",0.300586490588425,0.000417270009818242,0.59936812187545,1.99220507072982e-14,0.377158189031582,7.05388572426988e-06,0.228541090694569,0.00790697372677213,0.537154142851057,2.21423509392079e-11,0.0369986201866278,0.671257443643956,0.277391066150535,0.00117503263478298,-0.236009614392327,0.00604542993912536,0.0525153749368599,0.54675473392126,0.200690498064034,0.0200664288801013,-0.171649323972067,0.047354769059556,0.340334002160223,5.73331080729629e-05,-0.308314956774551,0.000289779397336655,-0.0950155802092562,0.274809713246677,-0.378921806025544,6.33846648525125e-06,-0.208199422732523,0.0157776504586939,-0.409051308026475,9.23930424222235e-07,-0.0982008054167623,0.258966407231443,-0.108279011554963,0.213005934777708,0.422474087867507,3.68000160784877e-07
"MMT00012511","MMT00012511","Cpxm1",56264,"magenta",0.297111946221494,0.000490001575469613,0.630246495001404,3.36867860665746e-16,0.474438416128486,6.99261739023457e-09,0.0358343762058013,0.681029469725583,0.531569338974462,3.88154300458515e-11,-0.0638987784450075,0.463252258000333,0.0976388289586668,0.261715235554991,-0.10083233080585,0.246358166926405,-0.0098942584945657,0.909662651880332,0.158635350123839,0.0671388157294356,-0.0212583584339788,0.807381556358666,0.197910002072478,0.0218922289539503,0.0650475933077411,0.45523426120237,-0.189132244547343,0.0286225964829741,-0.17991295291009,0.0375130010301034,-0.0750858867850487,0.388546120858157,-0.220644842996264,0.0104108772307207,0.0654028043549207,0.452770840084875,-0.078665152017946,0.366268625682708,0.246520358614111,0.00408661780784857
"MMT00002758","MMT00002758","Prg4",96875,"magenta",-0.29688265719555,0.000495189976234849,-0.637424720384729,1.22100057081862e-16,-0.349078441229804,3.56773625040741e-05,-0.0981601338829315,0.259164679947311,-0.404165391027651,1.27910179609515e-06,0.148900220506859,0.0859641558519385,0.0528544789364154,0.544164895755224,-0.0934329511185661,0.282920090171236,-0.201857689991303,0.0193400656903181,-0.167234472283971,0.0534377359141166,0.11021446699855,0.204891554490213,0.0169655889850789,0.845733525138873,-0.0298048369191632,0.732456577054813,0.0968471870119569,0.265621152652703,0.209653743678851,0.0150462139403763,-0.00556188467123408,0.949144787100447,0.105168656436523,0.226522023007926,0.0753234086172021,0.387042985289912,-0.0197236612333445,0.82104520169686,-0.159958112110229,0.0648620222323987
"MMT00031086","MMT00031086","Krt1-23",94179,"magenta",0.296820586247315,0.000496603214799121,0.598993218639701,2.08778406525497e-14,0.336424773342679,7.05571431941264e-05,0.287933788293233,0.000741958611396676,0.122469991928758,0.158621352346784,-0.0280457102121757,0.747699446229419,-0.0866006008875295,0.319758984334747,0.0542688424456067,0.533428439354258,0.144956367673611,0.0947001173143187,0.128260352901954,0.139697515858941,-0.0602672870179504,0.48910222108316,-0.0158457776141836,0.855801630135608,0.0573014107905577,0.510770700552537,-0.0864935842803676,0.3203596215757,-0.101958892143351,0.241092755096648,0.0656979035092406,0.450729973192211,-0.0485836582246506,0.577215252434209,-0.0322359262714698,0.711562833422681,-0.10090210759595,0.246029742357672,0.100409458283854,0.248355036340265
"MMT00006378","MMT00006378","Bmp5",12160,"magenta",0.292229019339162,0.00061207057695295,0.539084018429741,1.81944751667091e-11,0.379471594687621,6.12985798489875e-06,0.296024935780404,0.000515050955697483,0.287611102066532,0.000752672601678287,-0.251185820673166,0.0034166388851429,-0.318676636968525,0.000174930868528987,0.383851580754154,4.6851147946084e-06,0.181978743265917,0.0353413285489686,0.352811748630246,2.9011188172091e-05,0.280240330651841,0.0010395559740915,-0.199876130122829,0.02058705679998,-0.054137242723976,0.534422930717664,-0.0713291538532194,0.412784747839321,-0.0194128811495789,0.823818815410144,0.134148535825971,0.122267254135564,0.181165325646224,0.0361834343759519,-0.0627026384020895,0.471682578249592,0.276339925389151,0.0012289548593506,0.04610197850931,0.596839712108703
"MMT00035724","MMT00035724","Tcf21",21412,"magenta",0.291722672996477,0.000626212869580163,0.617410247415771,1.93943962848455e-15,0.460979914182264,2.08117840703502e-08,0.240050904124804,0.00521044084000286,0.373057797127435,9.02341971863768e-06,-0.420791508920564,4.1392175152849e-07,-0.476344303041487,5.96890729916841e-09,0.508469803738424,3.55996615799946e-10,0.378464278319001,6.51716902180471e-06,0.206782243739649,0.0165199541088785,0.13705737802386,0.114301274665052,-0.403506658742267,1.33591901064114e-06,0.0907976604288808,0.29677749294627,-0.105420565155703,0.225405353520798,0.0800287746735941,0.357992881798046,0.0557152910451757,0.522559012869842,0.3170199691811,0.000189867446689656,-0.134017401930805,0.122636224662217,0.0344613294148389,0.692622342526155,-0.148480920771514,0.0868611970450346
"MMT00078698","MMT00078698","Kcnj8",16523,"magenta",0.290057652310924,0.000674862932898344,0.673607994425362,4.74852810024314e-19,0.415918723018802,5.79780659024532e-07,0.252185071027125,0.00328669415915324,0.503583762306876,5.57115333778457e-10,-0.367064673253728,1.28555149913994e-05,-0.0839936019160654,0.334598159717502,0.0431996855036225,0.620163251639122,0.158420135525862,0.0675153305776096,-0.023444910388932,0.788015236597679,-0.00712560413868079,0.934874865836073,-0.117168904708022,0.177571505612092,-0.00354438042976793,0.967578982611346,-0.104650696564771,0.228830297431858,-0.0849149144087202,0.329304636031253,-0.0573810372719673,0.51018254631834,-0.0778901146780436,0.371024428405281,0.0487004934496719,0.576298805041378,-0.150307242151582,0.0830079635889388,-0.0619456187405356,0.477060904084714
"MMT00054464","MMT00054464","Ptprb",19263,"magenta",0.288856547774731,0.000712088651976244,0.477474653043183,5.43155698078127e-09,0.148512525723968,0.0867933227840612,0.230957668929185,0.00725555868084938,0.157658840094291,0.0688610109320507,0.257497495727851,0.00266768052617033,0.164348016507405,0.0577532427927891,-0.143630180193251,0.0977908796553104,-0.0660730421473997,0.448143013473865,0.354988460918873,2.56843223246169e-05,-0.0398342573872016,0.647688081402203,0.346358524325047,4.14121258759679e-05,-0.0276715563577909,0.750954342810781,-0.08985568308931,0.301837852782971,-0.30640076797754,0.000317463300898102,-0.0260461120954499,0.765144891175725,-0.294606286301387,0.000549518005933357,0.0530772776846384,0.542466604013586,-0.157633935151909,0.0689053987385022,0.50403861200705,5.34525223735672e-10
"MMT00019063","MMT00019063","Pcolce",18542,"magenta",0.286820572300533,0.000779523054727753,0.778865475477673,1.59980983845431e-28,0.527029436982208,6.08019291503724e-11,0.132826724724195,0.126025890437462,0.576818096394726,3.00530275532387e-13,-0.297453370558994,0.000482368564943551,0.170274809759241,0.0491836552487008,-0.107972167513175,0.214313149701314,0.255171184395202,0.00292446789921492,-0.129211649229076,0.136760120950153,-0.258633752883127,0.00254981714317935,0.0832854691563665,0.338703471176301,-0.0342768118631042,0.694185768128231,-0.140377115276062,0.10571004428846,-0.293627046586189,0.000574534951348917,0.00898392402212201,0.917943757824557,-0.369980638523357,1.08312660955504e-05,-0.0191322617942459,0.826325125480614,-0.198405375944338,0.0215568531116428,0.0629820446389699,0.469705888955438
"MMT00081019","MMT00081019","Ltbp3",16998,"magenta",0.285438592466315,0.000828582712743196,0.68368072987472,8.78606453627165e-20,0.449137618112743,5.23030644737249e-08,0.163356016066412,0.0593009241595001,0.42856287887579,2.39170095579709e-07,-0.393198953846424,2.6056892021318e-06,0.0353734660851907,0.684912879922993,0.2076240036939,0.0160754771202998,0.498463688332304,8.84085732686578e-10,-0.0637463729328774,0.464321765836752,-0.183478934979755,0.033831566652345,-0.214023088983259,0.0130234034914673,-0.00989623636480456,0.909644669876518,-0.123602598028672,0.154776425003498,-0.305694082185608,0.000328287972823079,0.129054915794531,0.137240810699474,-0.209216826816622,0.0152627895792759,0.0346734809024556,0.690826372128322,-0.128872604118086,0.137801566472686,-0.0468814630833459,0.590643472101338
"MMT00030781","MMT00030781","Chad",12643,"magenta",-0.283208005789011,0.000913771967891115,-0.524536364617642,7.75765946429671e-11,-0.519577749240983,1.25213635000748e-10,-0.18138095847061,0.0359585658741146,-0.399155092980404,1.77605988276604e-06,0.0198287833515591,0.820107518705025,-0.0413771036044901,0.635007490229135,0.132794332507416,0.126119103749741,0.0471034395506568,0.588884316385421,-0.123356059587532,0.155607347398825,-0.0476192650915176,0.58480567935919,-0.168998195680989,0.050934391602273,-0.0166988216335962,0.848129807114803,0.0668004529549409,0.443150618114014,0.0806783433932306,0.354091921446038,0.101355275298745,0.243904162478447,0.278682801400739,0.00111173107198583,-0.0415360914277316,0.633706690054438,-0.0416930761909276,0.632423375546021,-0.175695073071452,0.0422968880804482
"MMT00066884","MMT00066884","Cav2",12390,"magenta",0.281302542023458,0.000992820080888236,0.528137038778596,5.45293888549095e-11,0.499956989804308,7.73294141697037e-10,0.351007062718702,3.20722395314267e-05,0.286214569523946,0.00080069809442313,-0.29290555862599,0.000593633169566736,-0.605528590711307,9.14283608838035e-15,0.241180180525312,0.00499632118059281,-0.122480491685373,0.158585382927648,0.0618474222693959,0.477760974577499,0.360522542536995,1.87684674506656e-05,-0.329568137640319,0.000100867313232401,0.193300409042335,0.0252340861883507,-0.103619608224855,0.233474477203332,0.488761402658359,2.07762864505129e-09,0.133603732883163,0.123805799127268,0.303679579500422,0.000361047480042215,0.0680042890872177,0.434957843320248,0.00670836838045092,0.938680569557921,-0.310152332268476,0.000265325156368149
"MMT00022754","MMT00022754","Bmp2",12156,"magenta",0.280162129590949,0.00104307501589028,0.504725501658992,5.0207701063398e-10,0.17268188111806,0.046018374291948,0.37272377981477,9.20489839839847e-06,0.0619956820245213,0.476704202507415,-0.0799044689984004,0.358742430815106,0.0707523272906604,0.416583336883719,0.213754912371298,0.013140329605317,0.386617889937846,3.94571279969418e-06,0.338163590640142,6.43572343965289e-05,-0.0190708873765588,0.82687351611998,-0.0151228450259797,0.862313893824195,-0.0778299723699252,0.371395052340556,-0.0253285893735566,0.77143424738112,-0.47586009723487,6.21440966753455e-09,0.0734605328809617,0.398926021183994,-0.0853284134683046,0.32694636037675,-0.0651914644116907,0.454235604184748,-0.078044880101239,0.370071738117929,0.304439567773784,0.000348349147131036
"MMT00004844","MMT00004844","Eltd1",170757,"magenta",0.275334699064057,0.00128262549262323,0.492230394028037,1.53540134655929e-09,0.232622331078358,0.00683497273872005,0.270068341297839,0.00160040043680564,0.262046402169385,0.00222358297148315,-0.013018447453942,0.881321730785796,-0.297278570287257,0.000486262662496441,0.0140078561054113,0.872375858351894,-0.234993808342373,0.00627321410100918,0.11297554834931,0.193703941562612,0.242283332415339,0.00479478474351307,-0.0237357811618319,0.785448446277053,0.101512173204217,0.243171214446265,-0.0800233685458539,0.358025459853651,0.236568400211332,0.00592329407547089,-0.0653543894536153,0.453106163132289,0.0566339321727919,0.515714715800837,0.0573237566809804,0.510605609180212,-0.0637570320754381,0.464246920995364,-0.0420291226133305,0.629679952374882
"MMT00045751","MMT00045751","Zfp423",94187,"magenta",0.275241204169468,0.00128772449952498,0.543109803714912,1.20304537482737e-11,0.312150921901669,0.000240905668416322,0.11997226186865,0.167352488053783,0.266482563380147,0.00185611621606466,-0.28991478363802,0.000679195170651579,0.165760258234369,0.0556073227264754,0.0355345769097749,0.683554493991771,0.320393266543578,0.000160611541361605,-0.148762220371008,0.0862585699333046,-0.1503364817229,0.0829474052896324,-0.0948496572921457,0.275652564329338,0.100439645380515,0.24821211828424,-0.196100279301668,0.0231558612088521,-0.290063553981129,0.000674684522654204,0.151023216598904,0.0815352524981141,-0.348558383560121,3.67127001427087e-05,0.0817256490598933,0.347858522996744,-0.0969657832087516,0.265033492045049,-0.024107532716388,0.782171280796371
"MMT00061998","MMT00061998","Cpb2",56373,"magenta",-0.274184505273077,0.00134665431411726,-0.627395643766347,5.00427564409242e-16,-0.449076140402878,5.25491167651192e-08,-0.168760577483932,0.0512658878117595,-0.422033002167506,3.79544599628971e-07,0.143776654897829,0.0974456459832786,0.00277525301513996,0.974611641543125,0.0379436067450403,0.663365854514606,-0.162969658365889,0.0599128389558484,-0.0098557038222379,0.910013184641997,0.257488718818199,0.00266860979810195,-0.00180613185727233,0.983475692590174,0.119449642882691,0.169223686549607,-0.00451774894875425,0.958682448122559,0.142223830463423,0.101154954416235,-0.053996155465731,0.535490145359742,0.127655597217518,0.141589672819495,0.101519677393239,0.24313619704236,0.186269739031839,0.0311677968721358,-0.113802809353777,0.190439945062973
